MainID,Country ID2,Name,Age,Class/Dept,Ticket,Joined,Job,Boat [Body],Country of Residence,Profession
1275,1513,"FOLEY, Mr Joseph",19,3rd Class Passenger,330910£7 17s 7d,Queenstown,Farm Labourer,,Ireland,Farm Labourer
1276,513,"FOLEY, Mr Wilfred Cyril",21,Victualling Crew,,Southampton,3rd Class Steward,13,England,3rd Class Steward
1277,1514,"FOLEY, Mr William",20,3rd Class Passenger,365235£7 15s,Queenstown,Farm Labourer,,Ireland,Farm Labourer
1279,514,"FORD, Mr Arthur",23,3rd Class Passenger,1478£8 1s,Southampton,Carpenter / Joiner,,England,Carpenter / Joiner
1280,516,"FORD, Miss Dollina Margaret",20,3rd Class Passenger,6608£34 7s 6d,Southampton,Servant,,England,Servant
1281,517,"FORD, Mr Edward Watson",18,3rd Class Passenger,6608£34 7s 6d,Southampton,Blacksmith,,England,Blacksmith
1282,520,"FORD, Mr Ernest",33,Victualling Crew,,Southampton,3rd Class Steward,,England,3rd Class Steward
1283,521,"FORD, Mr Francis",44,Victualling Crew,,Southampton,Bedroom Steward (2nd class),,England,Bedroom Steward (2nd class)
1284,522,"FORD, Mr H.",22,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
1285,515,"FORD, Mrs Margaret Ann Watson",54,3rd Class Passenger,6608£34 7s 6d,Southampton,Farmer,,England,Farmer
1286,519,"FORD, Miss Robina Maggie",7,3rd Class Passenger,6608£34 7s 6d,Southampton,,,England,0
1287,523,"FORD, Mr Thomas",33,Engineering Crew,,Southampton,Leading Fireman,,England,Leading Fireman
1288,518,"FORD, Mr William Neal Thomas",14,3rd Class Passenger,6608£34 7s 6d,Southampton,Messenger,,England,Messenger
1289,1937,"FOREMAN, Mr Benjamin Laventall",30,1st Class Passenger,113051£27 15s,Southampton,,,United States,0
1290,72,"FORTUNE, Miss Alice Elizabeth",24,1st Class Passenger,19950£263,Southampton,,10*†,Canada,0
1291,74,"FORTUNE, Mr Charles Alexander",19,1st Class Passenger,19950£263,Southampton,,,Canada,0
1292,71,"FORTUNE, Miss Ethel Flora",28,1st Class Passenger,19950£263,Southampton,,10*†,Canada,0
1293,73,"FORTUNE, Miss Mabel Helen",23,1st Class Passenger,19950£263,Southampton,,10*†,Canada,0
1294,69,"FORTUNE, Mr Mark",64,1st Class Passenger,19950£263,Southampton,,,Canada,0
1295,70,"FORTUNE, Mrs Mary",60,1st Class Passenger,19950£263,Southampton,,10*†,Canada,0
1296,524,"FORWARD, Mr James",27,Deck Crew,,Southampton,Able Seaman,16*†,England,Able Seaman
1297,525,"FOSTER, Mr Alfred Charles",37,Engineering Crew,,Belfast,Storekeeper (Engineering),,England,Storekeeper (Engineering)
1298,1515,"FOX, Mr Patrick",28,3rd Class Passenger,368573£7 15s,Queenstown,General Labourer,,Ireland,General Labourer
1299,1938,"FOX, Mr Stanley Harrington",38,2nd Class Passenger,229236£13,Southampton,Businessman,[236],United States,Businessman
1300,526,"FOX, Mr William Thomas",27,Victualling Crew,,Southampton,Steward,,England,Steward
1301,528,"FRANKLIN, Mr Alan Vincent",28,Victualling Crew,,Southampton,Saloon Steward (2nd class),[262],England,Saloon Steward (2nd class)
1302,529,"FRANKLIN, Mr Thomas Parnham",37,1st Class Passenger,113778£26 11s,Southampton,,,England,0
1303,531,"FRASER, Mr J.",30,Engineering Crew,,Southampton,Fireman,,England,Fireman
1304,530,"FRASER, Mr James",30,Engineering Crew,,Belfast,Junior Assistant 3rd. Engineer,,England,Junior Assistant 3rd. Engineer
1305,1941,"FRAUENTHAL, Mrs Clara",42,1st Class Passenger,17611£133 13s,Southampton,,5,United States,0
1306,1940,"FRAUENTHAL, Dr Henry William",49,1st Class Passenger,17611£133 13s,Southampton,Doctor,5,United States,Doctor
1307,1939,"FRAUENTHAL, Mr Isaac Gerry",43,1st Class Passenger,17765£27 14s 5d,Cherbourg,,5,United States,0
1308,532,"FREDERICKS, Mr Walter Francis",21,Engineering Crew,,Southampton,Trimmer,15,England,Trimmer
1309,533,"FREEMAN, Mr Ernest Edward Samuel",45,Victualling Crew,,Belfast,Deck Steward (1st Class),[239],England,Deck Steward (1st Class)
1310,535,"FRYER, Mr Albert Ernest",29,Engineering Crew,,Southampton,Trimmer,13*†,England,Trimmer
1313,1762,"FR÷LICHER-STEHLI, Mr Maximilian Josef",60,1st Class Passenger,13567£79 4s,Cherbourg,,5,Switzerland,0
1314,1617,"FUNK, Miss Annie Clemmer",38,2nd Class Passenger,237671£13,Southampton,Missionary,,India,Missionary
1315,536,"FUTRELLE, Mr Jacques Heath",37,1st Class Passenger,113803£53 2s,Southampton,Writer,,England,Writer
1316,537,"FUTRELLE, Mrs Lily May",35,1st Class Passenger,113803£53 2s,Southampton,,9,England,0
1317,538,"FYNNEY, Mr Joseph J.",36,2nd Class Passenger,239865£26,Southampton,Rubber Merchant,[322],England,Rubber Merchant
1318,539,"GALE, Mr Harry",37,2nd Class Passenger,28664£21,Southampton,Miner,,England,Miner
1319,540,"GALE, Mr Shadrach",33,2nd Class Passenger,28664£21,Southampton,Miner,,England,Miner
1320,1517,"GALLAGHER, Mr Martin",29,3rd Class Passenger,36864£7 14s 10d,Queenstown,Farm Labourer,,Ireland,Farm Labourer
1322,541,"GARFIRTH, Mr John",21,3rd Class Passenger,358585£14 10s,Southampton,Shoemaker,,England,Shoemaker
1324,542,"GASKELL, Mr William Alfred",19,2nd Class Passenger,239865£26,Southampton,Cooper,,England,Cooper
1326,543,"GATTI, Sig. Gaspare Antonio Pietro",37,Restaurant Staff,,Southampton,√† la Carte Restaurant Manager,[313],England,√† la Carte Restaurant Manager
1327,93,"GAVEY, Mr Laurence",26,2nd Class Passenger,31028£10 10s,Southampton,,,Channel Islands,0
1328,544,"GEDDES, Mr Richard Charles",32,Victualling Crew,,Southampton,Bed Room Steward (1st class),,England,Bed Room Steward (1st class)
1329,545,"GEE, Mr Arthur",47,1st Class Passenger,111320£38 10s,Southampton,,[275],England,0
1330,36,"GEORGIEV, Mr Stenyu",,3rd Class Passenger,349254£7 17s 11d,Cherbourg,General Labourer,,Bulgaria,General Labourer
1331,547,"GIBBONS, Mr Jacob William",36,Victualling Crew,,Southampton,Second Class Steward,11,England,Second Class Steward
1332,1943,"GIBSON, Miss Dorothy Winifred",22,1st Class Passenger,112378£59 8s,Cherbourg,,7,United States,0
1333,1942,"GIBSON, Mrs Pauline Caroline",45,1st Class Passenger,112378£59 8s,Cherbourg,,7,United States,0
1336,548,"GILARDINO, Sig. Vincenzo Pio",31,Restaurant Staff,,Southampton,Waiter,,England,Waiter
1337,549,"GILBERT, Mr William",46,2nd Class Passenger,30769£10 10s,Southampton,,,England,0
1338,551,"GILES, Mr Edgar",18,2nd Class Passenger,28133£11 10s,Southampton,Cab Driver,,England,Cab Driver
1339,552,"GILES, Mr Frederick Edward",20,2nd Class Passenger,28134£11 10s,Southampton,Bus Driver,,England,Bus Driver
1340,550,"GILES, Mr John Robert",32,Victualling Crew,,Southampton,2nd Baker,,England,2nd Baker
1341,553,"GILES, Mr Ralph",24,2nd Class Passenger,248726£13 10s,Southampton,,[297],England,0
1342,2119,"GILINSKI, Mr Eliezer",23,3rd Class Passenger,14973£8 1s,Southampton,Locksmith,[47],Wales,Locksmith
1343,556,"GILL, Mr John",24,2nd Class Passenger,233866£13,Southampton,Chauffeur,[155],England,Chauffeur
1344,554,"GILL, Mr Joseph Stanley",38,Victualling Crew,,Belfast,Bed Room Steward,[49],England,Bed Room Steward
1345,555,"GILL, Mr Patrick",38,Victualling Crew,,Southampton,Ship's Cook,,England,Ship's Cook
1346,1518,"GILLESPIE, Mr William Henry",31,2nd Class Passenger,12233£13,Southampton,Clerk,,Ireland,Clerk
1347,1519,"GILNAGH, Miss Kate",17,3rd Class Passenger,35851£7 14s 8d,Queenstown,,,Ireland,0
1348,7,"GIVARD, Mr Hans Kristensen",27,2nd Class Passenger,250646£13,Southampton,,[305],Argentina,0
1349,1520,"GLYNN, Miss Mary Agatha",18,3rd Class Passenger,335677£7 15s,Queenstown,Maid,13,Ireland,Maid
1350,557,"GODLEY, Mr George Auguste",38,Engineering Crew,,Southampton,Fireman,,England,Fireman
1351,558,"GODWIN, Mr Frederick Charles",36,Engineering Crew,,Southampton,Greaser,,England,Greaser
1352,559,"GOLD, Mrs Jane Kate Coulson",45,Victualling Crew,,Southampton,Stewardess,11,England,Stewardess
1353,1945,"GOLDENBERG, Mrs Nella Carlynne",46,1st Class Passenger,17453£89 2s 1d,Cherbourg,,5,United States,0
1354,1944,"GOLDENBERG, Mr Samuel Levi",47,1st Class Passenger,17453£89 2s 1d,Cherbourg,,5,United States,0
1355,560,"GOLDER, Mr Martin William",35,Engineering Crew,,Southampton,Fireman,,England,Fireman
1356,1946,"GOLDSCHMIDT, Mr George B.",71,1st Class Passenger,17754£34 13s 1d,Cherbourg,Lawyer,,United States,Lawyer
1357,562,"GOLDSMITH, Mrs Emily Alice",31,3rd Class Passenger,363291£20 10s 6d,Southampton,,C†,England,0
1358,561,"GOLDSMITH, Mr Frank John",33,3rd Class Passenger,363291£20 10s 6d,Southampton,Turner,,England,Turner
1359,563,"GOLDSMITH, Master Frank John William",9,3rd Class Passenger,363291£20 10s 6d,Southampton,,C†,England,0
1361,564,"GOLLOP, Mr Percival Salisbury",30,Victualling Crew,,Southampton,Assistant Passage Cook,,England,Assistant Passage Cook
1362,566,"GOODWIN, Mrs Augusta",43,3rd Class Passenger,2144£46 18s,Southampton,,,England,0
1363,568,"GOODWIN, Mr Charles Edward",14,3rd Class Passenger,2144£46 18s,Southampton,Scholar,,England,Scholar
1364,565,"GOODWIN, Mr Frederick Joseph",42,3rd Class Passenger,2144£46 18s,Southampton,Engineer,,England,Engineer
1365,571,"GOODWIN, Master Harold Victor",10,3rd Class Passenger,2144£46 18s,Southampton,,,England,0
1366,570,"GOODWIN, Miss Jessie Allis Mary",12,3rd Class Passenger,2144£46 18s,Southampton,,,England,0
1367,567,"GOODWIN, Miss Lillian Augusta",16,3rd Class Passenger,2144£46 18s,Southampton,Servant,,England,Servant
1368,572,"GOODWIN, Master Sidney Leslie",1,3rd Class Passenger,2144£46 18s,Southampton,,[4],England,0
1369,569,"GOODWIN, Master William Frederick",13,3rd Class Passenger,2144£46 18s,Southampton,,,England,0
1370,574,"GOREE, Mr Frank",40,Engineering Crew,,Southampton,Greaser,[222],England,Greaser
1372,575,"GOSHAWK, Mr Alfred James",40,Victualling Crew,,Belfast,Saloon Steward (1st class),,England,Saloon Steward (1st class)
1373,576,"GOSLING, Mr Bertram James",22,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
1374,577,"GOSLING, Mr Frank Henry",25,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
1376,1947,"GRACIE, Colonel Archibald",53,1st Class Passenger,113780£28 10s,Southampton,Writer,B†,United States,Writer
1377,578,"GRADIDGE, Mr Ernest Edward",22,Engineering Crew,,Southampton,Fireman,[276],England,Fireman
1378,579,"GRAHAM, Mrs Edith",58,1st Class Passenger,17582£153 9s 3d,Southampton,,3*†,England,0
1379,75,"GRAHAM, Mr George Edward",38,1st Class Passenger,112053£30,Southampton,Sales Manager,[147],Canada,Sales Manager
1380,1948,"GRAHAM, Miss Margaret Edith",19,1st Class Passenger,17582£153 9s 3d,Southampton,,3*†,United States,0
1381,1521,"GRAHAM, Mr Thomas Gibson",28,Engineering Crew,,Belfast,Fireman,,Ireland,Fireman
1382,580,"GREEN, Mr George",41,3rd Class Passenger,21440£8 1s,Southampton,Farrier,,England,Farrier
1383,581,"GREEN, Mr George",20,Engineering Crew,,Southampton,Trimmer,,England,Farrier
1384,1637,"GREENBERG, Mr Samuel",54,2nd Class Passenger,250647£13,Southampton,,[19],South Africa,0
1385,1949,"GREENFIELD, Mrs Blanche",45,1st Class Passenger,17759£63 7s 2d,Cherbourg,,7,United States,0
1386,1950,"GREENFIELD, Mr William Bertram",23,1st Class Passenger,17759£63 7s 2d,Cherbourg,,7,United States,0
1388,582,"GREGORY, Mr David",43,Engineering Crew,,Southampton,Greaser,,England,Greaser
1389,583,"GREGSON, Miss Mary Josephine",45,Victualling Crew,,Southampton,Stewardess,,England,Stewardess
1390,584,"GROSCLAUDE, Mr GÈrald",24,Restaurant Staff,,Southampton,Waiter,,England,Waiter
1392,585,"GUEST, Mr Stephen",22,3rd Class Passenger,376563£8 1s,Southampton,General Labourer,,England,General Labourer
1393,1413,"GUGGENHEIM, Mr Benjamin",46,1st Class Passenger,17593£79 4s,Cherbourg,Businessman,,France,Businessman
1394,586,"GUMERY, Mr George",24,Engineering Crew,,Southampton,Mess Steward,,England,Mess Steward
1395,587,"GUNN, Mr Joseph Alfred",30,Victualling Crew,,Southampton,Assistant Saloon Steward (2nd Class),,England,Assistant Saloon Steward (2nd Class)
1396,1359,"GUSTAFSSON, Mr Alfred Ossian",19,3rd Class Passenger,7534£9 16s 11d,Southampton,General Labourer,,Finland,General Labourer
1397,1360,"GUSTAFSSON, Mr Anders Vilhelm",37,3rd Class Passenger,3101276£7 18s 6d,Southampton,General Labourer,[98],Finland,General Labourer
1398,1361,"GUSTAFSSON, Mr Johan Birger",28,3rd Class Passenger,3101277£7 18s 6d,Southampton,,,Finland,0
1399,1690,"GUSTAFSSON, Mr Karl Gideon",19,3rd Class Passenger,347069£7 15s 6d,Southampton,General Labourer,,Sweden,General Labourer
1400,588,"GUY, Mr Elgar John",29,Victualling Crew,,Southampton,Boots,5,England,Boots
1401,1764,"HAAS, Miss Aloisia",24,3rd Class Passenger,349236£8 17s,Southampton,General Labourer,,Switzerland,General Labourer
1403,589,"HAGGAN, Mr John",35,Engineering Crew,,Belfast,Fireman,3*†,England,Fireman
1404,1444,"HAGLAND, Mr Ingvald Olai Olsen",28,3rd Class Passenger,65303£6 19s 4d,Southampton,Fisherman,,Norway,Fisherman
1405,1445,"HAGLAND, Mr Konrad Mathias Reiersen",19,3rd Class Passenger,65304£6 19s 4d,Southampton,General Labourer,,Norway,General Labourer
1406,590,"HAINES, Mr Albert",31,Deck Crew,,Belfast,Boatswain Mate,9,England,Boatswain Mate
1407,1363,"HAKKARAINEN, Mrs Elin Matilda",24,3rd Class Passenger,3101279£15 17s,Southampton,,10*†,Finland,0
1408,1362,"HAKKARAINEN, Mr Pekka Pietari",28,3rd Class Passenger,3101279£15 17s,Southampton,General Labourer,,Finland,General Labourer
1410,1952,"HALE, Mr Reginald",31,2nd Class Passenger,250653£13,Southampton,Gardener,[75],United States,Gardener
1411,591,"HALFORD, Mr Richard",27,Victualling Crew,,Southampton,3rd Class Steward,15*†,England,3rd Class Steward
1412,592,"HALL, Mr Frank Alfred James",40,Victualling Crew,,Southampton,Scullion,,England,Scullion
1414,593,"HALL, Mr J.",32,Engineering Crew,,Southampton,Fireman,,England,Fireman
1415,594,"HALLETT, Mr George Alexander",23,Engineering Crew,,Southampton,Fireman,,England,Fireman
1417,595,"HAMBLYN, Mr Ernest William",47,Victualling Crew,,Southampton,2nd Class Bedroom Steward,,England,2nd Class Bedroom Steward
1418,596,"HAMILTON, Mr Ernest",25,Victualling Crew,,Belfast,Assistant Smoke Room Steward (1st class),,England,Assistant Smoke Room Steward (1st class)
1420,12,"HAMPE, Mr LÈon JÈrome",19,3rd Class Passenger,345769£9 10s,Southampton,Painter & Decorator,,Belgium,Painter & Decorator
1421,597,"HANDS, Mr Bernard",54,Engineering Crew,,Southampton,Fireman,,England,Fireman
1423,598,"HANNAM, Mr George",30,Engineering Crew,,Southampton,Fireman,,England,Fireman
1424,1954,"HANSEN, Mr Claus Peter",41,3rd Class Passenger,350026£14 2s 2d,Southampton,Barber,,United States,Barber
1425,134,"HANSEN, Mr Henry Damsgaard",20,3rd Class Passenger,350059£7 17s 1d,Southampton,Manufacturer,[69],Denmark,Manufacturer
1426,1955,"HANSEN, Mrs Jennie Louise",45,3rd Class Passenger,350026£14 2s 2d,Southampton,,11*†,United States,0
1427,135,"HANSEN, Mr Jens Henrik Marius Juul",25,3rd Class Passenger,350025£7 17s 1d,Southampton,Farmer,,Denmark,Farmer
1428,1956,"HARBECK, Mr William H.",45,2nd Class Passenger,248746£13,Southampton,Cinematographer,[35],United States,Cinematographer
1429,1958,"HARDER, Mrs Dorothy",21,1st Class Passenger,11765£55 8s 10d,Cherbourg,,5,United States,0
1430,1957,"HARDER, Mr George Achilles",25,1st Class Passenger,11765£55 8s 10d,Cherbourg,Businessman,5,United States,Businessman
1431,599,"HARDER, Mr William",39,Deck Crew,,Southampton,Window Cleaner,14,England,Window Cleaner
1432,600,"HARDING, Mr Alfred John",21,Victualling Crew,,Southampton,Assistant Pantry Steward (2nd class),,England,Assistant Pantry Steward (2nd class)
1433,601,"HARDWICK, Mr Reginald",21,Victualling Crew,,Southampton,Kitchen Porter,,England,Kitchen Porter
1434,602,"HARDY, Mr John",40,Victualling Crew,,Belfast,Chief Second Class Steward,D†,England,Chief Second Class Steward
1435,1522,"HARGADON, Miss Kate",17,3rd Class Passenger,30631£7 14s 8d,Queenstown,Cook,,Ireland,Cook
1437,603,"HARKNETT, Miss Alice Phoebe",21,3rd Class Passenger,6609£7 11s,Southampton,Domestic Kitchen Servant,,England,Domestic Kitchen Servant
1439,605,"HARPER, Miss Annie Jessie",6,2nd Class Passenger,248727£33,Southampton,,11,England,0
1440,1959,"HARPER, Mr Henry Sleeper",48,1st Class Passenger,17572£76 14s 7d,Cherbourg,Of Independent Means,3,United States,Of Independent Means
1441,604,"HARPER, Rev. John",39,2nd Class Passenger,248727£33,Southampton,Priest / Minister,,England,Priest / Minister
1442,1960,"HARPER, Mrs Myra Raymond",49,1st Class Passenger,17572£76 14s 7d,Cherbourg,,3,United States,0
1443,611,"HARRIS, Mr Amos",24,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
1444,606,"HARRIS, Mr Charles William",19,Victualling Crew,,Southampton,Saloon Steward (2nd class),,England,Saloon Steward (2nd class)
1445,607,"HARRIS, Mr Clifford Henry",17,Victualling Crew,,Southampton,Bell Boy,,England,Bell Boy
1446,612,"HARRIS, Mr Edward John",29,Engineering Crew,,Southampton,Fireman,,England,Fireman
1447,608,"HARRIS, Mr Edward Matthew",17,Victualling Crew,,Southampton,Assistant Pantryman Steward (1st Class),,England,Assistant Pantryman Steward (1st Class)
1448,613,"HARRIS, Mr Fred",39,Engineering Crew,,Southampton,Fireman,14,England,Fireman
1449,609,"HARRIS, Mr George",62,2nd Class Passenger,752£10 10s,Southampton,,15*†,England,0
1450,1961,"HARRIS, Mr Henry Burkhardt",45,1st Class Passenger,36973£83 9s 6d,Southampton,Theatre Manager,,United States,Theatre Manager
1451,1962,"HARRIS, Mrs Irene",35,1st Class Passenger,36973£83 9s 6d,Southampton,,D†,United States,0
1453,610,"HARRIS, Mr Walter",45,2nd Class Passenger,14208£10 10s,Southampton,,,England,0
1454,614,"HARRISON, Mr Aragıa Drummond",40,Victualling Crew,,Southampton,Saloon Steward (1st class),9,England,Saloon Steward (1st class)
1455,616,"HARRISON, Mr Norman E.",38,Engineering Crew,,Belfast,Junior 2nd. Engineer,,England,Junior 2nd. Engineer
1456,618,"HART, Mr Benjamin",47,2nd Class Passenger,13529£26 5s,Southampton,Builder,,England,Builder
1457,619,"HART, Mrs Emily Esther Louisa",48,2nd Class Passenger,13529£26 5s,Southampton,,14,England,0
1458,620,"HART, Miss Eva Miriam",7,2nd Class Passenger,13529£26 5s,Southampton,,14,England,0
1459,1523,"HART, Mr Henry",30,3rd Class Passenger,394140£6 17s 2d,Queenstown,General Labourer,,Ireland,General Labourer
1460,621,"HART, Mr James",54,Engineering Crew,,Southampton,Fireman,,England,Fireman
1461,617,"HART, Mr John Edward",31,Victualling Crew,,Southampton,Steward,15,England,Steward
1462,623,"HARTNELL, Mr Fred",21,Victualling Crew,,Southampton,Saloon Steward,13*†,England,Saloon Steward
1463,624,"HARVEY, Mr Herbert Gifford",34,Engineering Crew,,Belfast,Junior Assistant 2nd. Engineer,,England,Junior Assistant 2nd. Engineer
1465,625,"HATCH, Mr Hugh",21,Victualling Crew,,Southampton,Scullion,,England,Scullion
1466,627,"HAWKESWORTH, Mr James",52,Victualling Crew,,Southampton,Saloon Steward (2nd class),,England,Saloon Steward (2nd class)
1467,628,"HAWKESWORTH, Mr William Walter",43,Victualling Crew,,Southampton,Deck Steward (1st class),,England,Deck Steward (1st class)
1469,76,"HAYS, Mr Charles Melville",55,1st Class Passenger,12749£93 10s,Southampton,Businessman,[307],Canada,Businessman
1470,77,"HAYS, Mrs Clara Jennings",52,1st Class Passenger,12749£93 10s,Southampton,,3,Canada,0
1471,1963,"HAYS, Miss Margaret Bechstein",24,1st Class Passenger,11767£83 3s 2d,Cherbourg,,7,United States,0
1472,629,"HAYTER, Mr Arthur",44,Victualling Crew,,Belfast,Bed Room Steward,[25],England,Bed Room Steward
1473,630,"HEAD, Mr Alfred",24,Engineering Crew,,Southampton,Fireman,,England,Fireman
